Date,Open,High,Low,Close,Adj Close,Volume
2018-07-19,70.599998,70.599998,70.599998,70.599998,66.948685,0
2018-07-20,70.500000,70.500000,70.500000,70.500000,66.853874,0
2018-07-23,70.610001,70.610001,70.610001,70.610001,66.958168,0
2018-07-24,70.760002,70.760002,70.760002,70.760002,67.100418,0
2018-07-25,71.360001,71.360001,71.360001,71.360001,67.669388,0
2018-07-26,71.239998,71.239998,71.239998,71.239998,67.555580,0
2018-07-27,70.660004,70.660004,70.660004,70.660004,67.005600,0
2018-07-30,70.220001,70.220001,70.220001,70.220001,66.588348,0
2018-07-31,70.629997,70.629997,70.629997,70.629997,66.977135,0
2018-08-01,70.550003,70.550003,70.550003,70.550003,66.901276,0
2018-08-02,70.970001,70.970001,70.970001,70.970001,67.299553,0
2018-08-03,71.220001,71.220001,71.220001,71.220001,67.536629,0
2018-08-06,71.510002,71.510002,71.510002,71.510002,67.811638,0
2018-08-07,71.730003,71.730003,71.730003,71.730003,68.020256,0
2018-08-08,71.690002,71.690002,71.690002,71.690002,67.982307,0
2018-08-09,71.639999,71.639999,71.639999,71.639999,67.934906,0
2018-08-10,71.199997,71.199997,71.199997,71.199997,67.517662,0
2018-08-13,70.889999,70.889999,70.889999,70.889999,67.223686,0
2018-08-14,71.379997,71.379997,71.379997,71.379997,67.688339,0
2018-08-15,70.800003,70.800003,70.800003,70.800003,67.138351,0
2018-08-16,71.379997,71.379997,71.379997,71.379997,67.688339,0
2018-08-17,71.629997,71.629997,71.629997,71.629997,67.925415,0
2018-08-20,71.820000,71.820000,71.820000,71.820000,68.105598,0
2018-08-21,72.050003,72.050003,72.050003,72.050003,68.323692,0
2018-08-22,72.059998,72.059998,72.059998,72.059998,68.333183,0
2018-08-23,71.919998,71.919998,71.919998,71.919998,68.200424,0
2018-08-24,72.370003,72.370003,72.370003,72.370003,68.627159,0
2018-08-27,72.889999,72.889999,72.889999,72.889999,69.120247,0
2018-08-28,72.910004,72.910004,72.910004,72.910004,69.139236,0
2018-08-29,73.309998,73.309998,73.309998,73.309998,69.518532,0
2018-08-30,73.010002,73.010002,73.010002,73.010002,69.234062,0
2018-08-31,73.070000,73.070000,73.070000,73.070000,69.290947,0
2018-09-04,72.949997,72.949997,72.949997,72.949997,69.177147,0
2018-09-05,72.709999,72.709999,72.709999,72.709999,68.949570,0
2018-09-06,72.440002,72.440002,72.440002,72.440002,68.693535,0
2018-09-07,72.290001,72.290001,72.290001,72.290001,68.551292,0
2018-09-10,72.459999,72.459999,72.459999,72.459999,68.712502,0
2018-09-11,72.699997,72.699997,72.699997,72.699997,68.940086,0
2018-09-12,72.720001,72.720001,72.720001,72.720001,68.959045,0
2018-09-13,73.070000,73.070000,73.070000,73.070000,69.290947,0
2018-09-14,73.150002,73.150002,73.150002,73.150002,69.366806,0
2018-09-17,72.669998,72.669998,72.669998,72.669998,68.911629,0
2018-09-18,73.059998,73.059998,73.059998,73.059998,69.281471,0
2018-09-19,73.070000,73.070000,73.070000,73.070000,69.290947,0
2018-09-20,73.650002,73.650002,73.650002,73.650002,69.840942,0
2018-09-21,73.589996,73.589996,73.589996,73.589996,69.784042,0
2018-09-24,73.320000,73.320000,73.320000,73.320000,69.528023,0
2018-09-25,73.269997,73.269997,73.269997,73.269997,69.480591,0
2018-09-26,72.970001,72.970001,72.970001,72.970001,69.196114,0
2018-09-27,72.809998,72.809998,72.809998,72.809998,69.375252,0
2018-09-28,72.839996,72.839996,72.839996,72.839996,69.403831,0
2018-10-01,72.949997,72.949997,72.949997,72.949997,69.508636,0
2018-10-02,72.830002,72.830002,72.830002,72.830002,69.394310,0
2018-10-03,72.949997,72.949997,72.949997,72.949997,69.508636,0
2018-10-04,72.300003,72.300003,72.300003,72.300003,68.889320,0
2018-10-05,71.870003,71.870003,71.870003,71.870003,68.479591,0
2018-10-08,71.790001,71.790001,71.790001,71.790001,68.403366,0
2018-10-09,71.660004,71.660004,71.660004,71.660004,68.279510,0
2018-10-10,69.339996,69.339996,69.339996,69.339996,66.068947,0
2018-10-11,67.949997,67.949997,67.949997,67.949997,64.744522,0
2018-10-12,68.830002,68.830002,68.830002,68.830002,65.583008,0
2018-10-15,68.519997,68.519997,68.519997,68.519997,65.287613,0
2018-10-16,70.050003,70.050003,70.050003,70.050003,66.745453,0
2018-10-17,69.989998,69.989998,69.989998,69.989998,66.688286,0
2018-10-18,68.959999,68.959999,68.959999,68.959999,65.706863,0
2018-10-19,68.820000,68.820000,68.820000,68.820000,65.573486,0
2018-10-22,68.540001,68.540001,68.540001,68.540001,65.306686,0
2018-10-23,68.139999,68.139999,68.139999,68.139999,64.925552,0
2018-10-24,65.989998,65.989998,65.989998,65.989998,62.876972,0
2018-10-25,67.220001,67.220001,67.220001,67.220001,64.048950,0
2018-10-26,66.110001,66.110001,66.110001,66.110001,62.991306,0
2018-10-29,65.680000,65.680000,65.680000,65.680000,62.581600,0
2018-10-30,66.739998,66.739998,66.739998,66.739998,63.591599,0
2018-10-31,67.449997,67.449997,67.449997,67.449997,64.268097,0
2018-11-01,68.290001,68.290001,68.290001,68.290001,65.068474,0
2018-11-02,67.930000,67.930000,67.930000,67.930000,64.725456,0
2018-11-05,68.239998,68.239998,68.239998,68.239998,65.020836,0
2018-11-06,68.660004,68.660004,68.660004,68.660004,65.421036,0
2018-11-07,70.059998,70.059998,70.059998,70.059998,66.754974,0
2018-11-08,69.889999,69.889999,69.889999,69.889999,66.592995,0
2018-11-09,69.199997,69.199997,69.199997,69.199997,65.935539,0
2018-11-12,67.849998,67.849998,67.849998,67.849998,64.649223,0
2018-11-13,67.760002,67.760002,67.760002,67.760002,64.563477,0
2018-11-14,67.260002,67.260002,67.260002,67.260002,64.087074,0
2018-11-15,68.019997,68.019997,68.019997,68.019997,64.811211,0
2018-11-16,68.169998,68.169998,68.169998,68.169998,64.954124,0
2018-11-19,66.989998,66.989998,66.989998,66.989998,63.829815,0
2018-11-20,65.809998,65.809998,65.809998,65.809998,62.705460,0
2018-11-21,66.120003,66.120003,66.120003,66.120003,63.000851,0
2018-11-23,65.760002,65.760002,65.760002,65.760002,62.657829,0
2018-11-26,66.779999,66.779999,66.779999,66.779999,63.629707,0
2018-11-27,66.870003,66.870003,66.870003,66.870003,63.715462,0
2018-11-28,68.419998,68.419998,68.419998,68.419998,65.192337,0
2018-11-29,68.290001,68.290001,68.290001,68.290001,65.068474,0
2018-11-30,68.849998,68.849998,68.849998,68.849998,65.602051,0
2018-12-03,69.599998,69.599998,69.599998,69.599998,66.316673,0
2018-12-04,67.290001,67.290001,67.290001,67.290001,64.115646,0
2018-12-06,67.230003,67.230003,67.230003,67.230003,64.058479,0
2018-12-07,65.690002,65.690002,65.690002,65.690002,62.591122,0
2018-12-10,65.750000,65.750000,65.750000,65.750000,62.648296,0
2018-12-11,65.709999,65.709999,65.709999,65.709999,62.610191,0
2018-12-12,66.099998,66.099998,66.099998,66.099998,62.981789,0
2018-12-13,65.959999,65.959999,65.959999,65.959999,62.848396,0
2018-12-14,64.769997,64.769997,64.769997,64.769997,61.714531,0
2018-12-17,63.380001,63.380001,63.380001,63.380001,60.390102,0
2018-12-18,63.389999,63.389999,63.389999,63.389999,60.399632,0
2018-12-19,62.400002,62.400002,62.400002,62.400002,59.456329,0
2018-12-20,61.410000,61.410000,61.410000,61.410000,58.513031,0
2018-12-21,59.770000,59.770000,59.770000,59.770000,57.273090,0
2018-12-24,58.189999,58.189999,58.189999,58.189999,55.759094,0
2018-12-26,61.080002,61.080002,61.080002,61.080002,58.528366,0
2018-12-27,61.570000,61.570000,61.570000,61.570000,58.997894,0
2018-12-28,61.549999,61.549999,61.549999,61.549999,58.978729,0
2018-12-31,62.090000,62.090000,62.090000,62.090000,59.496170,0
2019-01-02,62.150002,62.150002,62.150002,62.150002,59.553665,0
2019-01-03,60.709999,60.709999,60.709999,60.709999,58.173809,0
2019-01-04,62.810001,62.810001,62.810001,62.810001,60.186096,0
2019-01-07,63.349998,63.349998,63.349998,63.349998,60.703529,0
2019-01-08,64.019997,64.019997,64.019997,64.019997,61.345543,0
2019-01-09,64.349998,64.349998,64.349998,64.349998,61.661762,0
2019-01-10,64.660004,64.660004,64.660004,64.660004,61.958813,0
2019-01-11,64.660004,64.660004,64.660004,64.660004,61.958813,0
2019-01-14,64.290001,64.290001,64.290001,64.290001,61.604263,0
2019-01-15,64.970001,64.970001,64.970001,64.970001,62.255859,0
2019-01-16,65.160004,65.160004,65.160004,65.160004,62.437920,0
2019-01-17,65.669998,65.669998,65.669998,65.669998,62.926624,0
2019-01-18,66.519997,66.519997,66.519997,66.519997,63.741089,0
2019-01-22,65.570000,65.570000,65.570000,65.570000,62.830788,0
2019-01-23,65.669998,65.669998,65.669998,65.669998,62.926624,0
2019-01-24,65.830002,65.830002,65.830002,65.830002,63.079933,0
2019-01-25,66.440002,66.440002,66.440002,66.440002,63.664455,0
2019-01-28,65.959999,65.959999,65.959999,65.959999,63.204498,0
2019-01-29,65.860001,65.860001,65.860001,65.860001,63.108681,0
2019-01-30,66.849998,66.849998,66.849998,66.849998,64.057312,0
2019-01-31,67.430000,67.430000,67.430000,67.430000,64.613091,0
2019-02-01,67.540001,67.540001,67.540001,67.540001,64.718498,0
2019-02-04,68.019997,68.019997,68.019997,68.019997,65.178444,0
2019-02-05,68.330002,68.330002,68.330002,68.330002,65.475487,0
2019-02-06,68.180000,68.180000,68.180000,68.180000,65.331764,0
2019-02-07,67.589996,67.589996,67.589996,67.589996,64.766411,0
2019-02-08,67.660004,67.660004,67.660004,67.660004,64.833481,0
2019-02-11,67.769997,67.769997,67.769997,67.769997,64.938889,0
2019-02-12,68.639999,68.639999,68.639999,68.639999,65.772545,0
2019-02-13,68.849998,68.849998,68.849998,68.849998,65.973770,0
2019-02-14,68.720001,68.720001,68.720001,68.720001,65.849197,0
2019-02-15,69.489998,69.489998,69.489998,69.489998,66.587029,0
2019-02-19,69.610001,69.610001,69.610001,69.610001,66.702019,0
2019-02-20,69.739998,69.739998,69.739998,69.739998,66.826591,0
2019-02-21,69.500000,69.500000,69.500000,69.500000,66.596626,0
2019-02-22,69.980003,69.980003,69.980003,69.980003,67.056557,0
2019-02-25,70.070000,70.070000,70.070000,70.070000,67.142807,0
2019-02-26,69.959999,69.959999,69.959999,69.959999,67.037407,0
2019-02-27,69.989998,69.989998,69.989998,69.989998,67.066139,0
2019-02-28,69.800003,69.800003,69.800003,69.800003,66.884071,0
2019-03-01,70.279999,70.279999,70.279999,70.279999,67.344032,0
2019-03-04,69.949997,69.949997,69.949997,69.949997,67.027817,0
2019-03-05,69.849998,69.849998,69.849998,69.849998,66.931976,0
2019-03-06,69.290001,69.290001,69.290001,69.290001,66.395378,0
2019-03-07,68.750000,68.750000,68.750000,68.750000,65.877953,0
2019-03-08,68.620003,68.620003,68.620003,68.620003,65.753380,0
2019-03-11,69.639999,69.639999,69.639999,69.639999,66.730759,0
2019-03-12,69.839996,69.839996,69.839996,69.839996,66.922401,0
2019-03-13,70.300003,70.300003,70.300003,70.300003,67.363197,0
2019-03-14,70.239998,70.239998,70.239998,70.239998,67.305695,0
2019-03-15,70.559998,70.559998,70.559998,70.559998,67.612335,0
2019-03-18,70.839996,70.839996,70.839996,70.839996,67.880638,0
2019-03-19,70.790001,70.790001,70.790001,70.790001,67.832726,0
2019-03-20,70.540001,70.540001,70.540001,70.540001,67.593178,0
2019-03-21,71.339996,71.339996,71.339996,71.339996,68.359749,0
2019-03-22,69.489998,69.489998,69.489998,69.489998,66.937958,0
2019-03-25,69.459999,69.459999,69.459999,69.459999,66.909065,0
2019-03-26,69.989998,69.989998,69.989998,69.989998,67.419594,0
2019-03-27,69.660004,69.660004,69.660004,69.660004,67.101730,0
2019-03-28,69.980003,69.980003,69.980003,69.980003,67.409966,0
2019-03-29,70.430000,70.430000,70.430000,70.430000,67.843430,0
2019-04-01,71.239998,71.239998,71.239998,71.239998,68.623680,0
2019-04-02,71.230003,71.230003,71.230003,71.230003,68.614067,0
2019-04-03,71.419998,71.419998,71.419998,71.419998,68.797089,0
2019-04-04,71.559998,71.559998,71.559998,71.559998,68.931931,0
2019-04-05,71.940002,71.940002,71.940002,71.940002,69.297981,0
2019-04-08,71.989998,71.989998,71.989998,71.989998,69.346146,0
2019-04-09,71.529999,71.529999,71.529999,71.529999,68.903038,0
2019-04-10,71.870003,71.870003,71.870003,71.870003,69.230545,0
2019-04-11,71.879997,71.879997,71.879997,71.879997,69.240189,0
2019-04-12,72.349998,72.349998,72.349998,72.349998,69.692924,0
2019-04-15,72.279999,72.279999,72.279999,72.279999,69.625504,0
2019-04-16,72.309998,72.309998,72.309998,72.309998,69.654388,0
2019-04-17,72.059998,72.059998,72.059998,72.059998,69.413574,0
2019-04-18,72.160004,72.160004,72.160004,72.160004,69.509903,0
2019-04-22,72.209999,72.209999,72.209999,72.209999,69.558067,0
2019-04-23,72.910004,72.910004,72.910004,72.910004,70.232361,0
2019-04-24,72.790001,72.790001,72.790001,72.790001,70.116776,0
2019-04-25,72.699997,72.699997,72.699997,72.699997,70.030075,0
2019-04-26,73.089996,73.089996,73.089996,73.089996,70.405746,0
2019-04-29,73.190002,73.190002,73.190002,73.190002,70.502075,0
2019-04-30,73.230003,73.230003,73.230003,73.230003,70.540604,0
2019-05-01,72.660004,72.660004,72.660004,72.660004,69.991554,0
2019-05-02,72.550003,72.550003,72.550003,72.550003,69.885582,0
2019-05-03,73.330002,73.330002,73.330002,73.330002,70.636932,0
2019-05-06,73.050003,73.050003,73.050003,73.050003,70.367226,0
2019-05-07,71.820000,71.820000,71.820000,71.820000,69.182388,0
2019-05-08,71.690002,71.690002,71.690002,71.690002,69.057152,0
2019-05-09,71.510002,71.510002,71.510002,71.510002,68.883774,0
2019-05-10,71.779999,71.779999,71.779999,71.779999,69.143860,0
2019-05-13,69.980003,69.980003,69.980003,69.980003,67.409966,0
2019-05-14,70.610001,70.610001,70.610001,70.610001,68.016830,0
2019-05-15,71.019997,71.019997,71.019997,71.019997,68.411766,0
2019-05-16,71.660004,71.660004,71.660004,71.660004,69.028275,0
2019-05-17,71.180000,71.180000,71.180000,71.180000,68.565895,0
2019-05-20,70.690002,70.690002,70.690002,70.690002,68.093887,0
2019-05-21,71.339996,71.339996,71.339996,71.339996,68.720016,0
2019-05-22,71.099998,71.099998,71.099998,71.099998,68.488838,0
2019-05-23,70.190002,70.190002,70.190002,70.190002,67.612259,0
2019-05-24,70.349998,70.349998,70.349998,70.349998,67.766373,0
2019-05-28,69.769997,69.769997,69.769997,69.769997,67.207672,0
2019-05-29,69.279999,69.279999,69.279999,69.279999,66.735672,0
2019-05-30,69.400002,69.400002,69.400002,69.400002,66.851265,0
2019-05-31,68.519997,68.519997,68.519997,68.519997,66.003571,0
2019-06-03,68.360001,68.360001,68.360001,68.360001,65.849449,0
2019-06-04,69.870003,69.870003,69.870003,69.870003,67.304001,0
2019-06-05,70.400002,70.400002,70.400002,70.400002,67.814545,0
2019-06-06,70.779999,70.779999,70.779999,70.779999,68.180580,0
2019-06-07,71.489998,71.489998,71.489998,71.489998,68.864510,0
2019-06-10,71.839996,71.839996,71.839996,71.839996,69.201653,0
2019-06-11,71.779999,71.779999,71.779999,71.779999,69.143860,0
2019-06-12,71.660004,71.660004,71.660004,71.660004,69.028275,0
2019-06-13,72.019997,72.019997,72.019997,72.019997,69.375038,0
2019-06-14,71.580002,71.580002,71.580002,71.580002,69.205841,0
2019-06-17,71.690002,71.690002,71.690002,71.690002,69.312195,0
2019-06-18,72.410004,72.410004,72.410004,72.410004,70.008324,0
2019-06-19,72.639999,72.639999,72.639999,72.639999,70.230690,0
2019-06-20,73.290001,73.290001,73.290001,73.290001,70.859123,0
2019-06-21,73.129997,73.129997,73.129997,73.129997,70.704437,0
2019-06-24,72.900002,72.900002,72.900002,72.900002,70.482063,0
2019-06-25,72.220001,72.220001,72.220001,72.220001,69.824623,0
2019-06-26,72.120003,72.120003,72.120003,72.120003,69.727936,0
2019-06-27,72.540001,72.540001,72.540001,72.540001,70.134010,0
2019-06-28,73.040001,73.040001,73.040001,73.040001,70.617424,0
2019-07-01,73.570000,73.570000,73.570000,73.570000,71.129845,0
2019-07-02,73.720001,73.720001,73.720001,73.720001,71.274872,0
2019-07-03,74.320000,74.320000,74.320000,74.320000,71.854965,0
2019-07-05,74.230003,74.230003,74.230003,74.230003,71.767960,0
2019-07-08,73.830002,73.830002,73.830002,73.830002,71.381218,0
2019-07-09,73.970001,73.970001,73.970001,73.970001,71.516586,0
2019-07-10,74.269997,74.269997,74.269997,74.269997,71.806618,0
2019-07-11,74.389999,74.389999,74.389999,74.389999,71.922646,0
2019-07-12,74.769997,74.769997,74.769997,74.769997,72.290039,0
2019-07-15,74.750000,74.750000,74.750000,74.750000,72.270699,0
2019-07-16,74.519997,74.519997,74.519997,74.519997,72.048332,0
2019-07-17,74.050003,74.050003,74.050003,74.050003,71.593925,0
2019-07-18,74.320000,74.320000,74.320000,74.320000,71.854965,0
2019-07-19,73.870003,73.870003,73.870003,73.870003,71.419891,0
2019-07-22,74.050003,74.050003,74.050003,74.050003,71.593925,0
2019-07-23,74.550003,74.550003,74.550003,74.550003,72.077339,0
2019-07-24,75.019997,75.019997,75.019997,75.019997,72.531746,0
2019-07-25,74.559998,74.559998,74.559998,74.559998,72.086998,0
2019-07-26,75.150002,75.150002,75.150002,75.150002,72.657440,0
2019-07-29,74.970001,74.970001,74.970001,74.970001,72.483406,0
2019-07-30,74.879997,74.879997,74.879997,74.879997,72.396385,0
2019-07-31,74.089996,74.089996,74.089996,74.089996,71.632584,0
2019-08-01,73.370003,73.370003,73.370003,73.370003,70.936478,0
2019-08-02,72.790001,72.790001,72.790001,72.790001,70.375717,0
2019-08-05,70.620003,70.620003,70.620003,70.620003,68.277687,0
2019-08-06,71.540001,71.540001,71.540001,71.540001,69.167175,0
2019-08-07,71.610001,71.610001,71.610001,71.610001,69.234848,0
2019-08-08,73.000000,73.000000,73.000000,73.000000,70.578751,0
2019-08-09,72.470001,72.470001,72.470001,72.470001,70.066330,0
2019-08-12,71.589996,71.589996,71.589996,71.589996,69.215508,0
2019-08-13,72.599998,72.599998,72.599998,72.599998,70.192024,0
2019-08-14,70.500000,70.500000,70.500000,70.500000,68.161667,0
2019-08-15,70.639999,70.639999,70.639999,70.639999,68.297020,0
2019-08-16,71.730003,71.730003,71.730003,71.730003,69.350868,0
2019-08-19,72.550003,72.550003,72.550003,72.550003,70.143684,0
2019-08-20,72.010002,72.010002,72.010002,72.010002,69.621574,0
2019-08-21,72.610001,72.610001,72.610001,72.610001,70.201683,0
2019-08-22,72.559998,72.559998,72.559998,72.559998,70.153343,0
2019-08-23,70.680000,70.680000,70.680000,70.680000,68.335693,0
2019-08-26,71.440002,71.440002,71.440002,71.440002,69.070496,0
2019-08-27,71.129997,71.129997,71.129997,71.129997,68.770752,0
2019-08-28,71.610001,71.610001,71.610001,71.610001,69.234848,0
2019-08-29,72.550003,72.550003,72.550003,72.550003,70.143684,0
2019-08-30,72.599998,72.599998,72.599998,72.599998,70.192024,0
2019-09-03,72.040001,72.040001,72.040001,72.040001,69.650597,0
2019-09-04,72.820000,72.820000,72.820000,72.820000,70.404716,0
2019-09-05,73.790001,73.790001,73.790001,73.790001,71.342545,0
2019-09-06,73.820000,73.820000,73.820000,73.820000,71.371559,0
2019-09-09,73.849998,73.849998,73.849998,73.849998,71.400558,0
2019-09-10,73.930000,73.930000,73.930000,73.930000,71.477905,0
2019-09-11,74.550003,74.550003,74.550003,74.550003,72.077339,0
2019-09-12,74.739998,74.739998,74.739998,74.739998,72.261032,0
2019-09-13,74.370003,74.370003,74.370003,74.370003,72.230927,0
2019-09-16,74.230003,74.230003,74.230003,74.230003,72.094963,0
2019-09-17,74.400002,74.400002,74.400002,74.400002,72.260063,0
2019-09-18,74.370003,74.370003,74.370003,74.370003,72.230927,0
2019-09-19,74.349998,74.349998,74.349998,74.349998,72.211502,0
2019-09-20,74.019997,74.019997,74.019997,74.019997,71.890999,0
2019-09-23,74.010002,74.010002,74.010002,74.010002,71.881287,0
